order_id,order_date,ship_date,ship_mode,customer_id,product_id,location_id,sales,quantity,discount,profit
CA-2015-105165,2015-09-07,2015-09-10,First Class,SZ-20035,TEC-AC-10002718,13,46.688,4,0.2,-2.918
CA-2015-105165,2015-09-07,2015-09-10,First Class,SZ-20035,OFF-AR-10003179,13,21.864,3,0.2,3.5529
CA-2018-147452,2018-09-30,2018-10-03,First Class,CS-11845,OFF-PA-10001838,5,11.76,2,0.0,5.7624
CA-2018-147452,2018-09-30,2018-10-03,First Class,CS-11845,OFF-PA-10004039,5,167.94,3,0.0,82.2906
CA-2018-147452,2018-09-30,2018-10-03,First Class,CS-11845,OFF-AP-10001626,5,3.89,1,0.0,1.0114
US-2018-114657,2018-11-16,2018-11-21,Standard Class,MH-18115,TEC-MA-10003173,205,52.44,4,0.0,24.1224
CA-2018-144484,2018-09-11,2018-09-11,Same Day,CB-12025,FUR-FU-10000260,9,32.36,4,0.0,11.6496
CA-2018-144484,2018-09-11,2018-09-11,Same Day,CB-12025,OFF-AP-10004487,9,406.6,5,0.0,113.848
CA-2018-125913,2018-01-16,2018-01-16,Same Day,JO-15145,FUR-FU-10001487,2,27.92,4,0.0,8.0968
CA-2018-125913,2018-01-16,2018-01-16,Same Day,JO-15145,FUR-TA-10001520,2,399.672,7,0.2,-14.9877
US-2017-158309,2017-11-26,2017-11-29,First Class,PA-19060,OFF-BI-10000145,107,3.744,4,0.7,-2.6208
CA-2016-162887,2016-11-07,2016-11-09,Second Class,SV-20785,FUR-CH-10000595,343,715.2,3,0.0,178.8
CA-2018-147333,2018-12-14,2018-12-20,Standard Class,KL-16555,TEC-AC-10004469,127,159.8,4,0.0,70.312
CA-2018-147333,2018-12-14,2018-12-20,Standard Class,KL-16555,TEC-AC-10003038,127,44.75,5,0.0,8.5025
CA-2015-113859,2015-09-13,2015-09-17,Standard Class,BC-11125,FUR-CH-10004698,429,340.116,6,0.3,-9.7176
CA-2015-159681,2015-12-07,2015-12-13,Standard Class,PO-18850,OFF-PA-10003641,195,105.52,4,0.0,48.5392
US-2018-104094,2018-09-07,2018-09-11,Standard Class,AG-10675,TEC-AC-10002134,176,13.48,1,0.0,1.8872
CA-2018-152709,2018-10-07,2018-10-12,Standard Class,DB-13210,OFF-ST-10001837,69,85.52,2,0.0,22.2352
CA-2016-105158,2016-09-05,2016-09-10,Standard Class,SP-20860,FUR-FU-10001706,31,6.16,2,0.0,2.9568
CA-2016-105158,2016-09-05,2016-09-10,Standard Class,SP-20860,OFF-PA-10001970,31,36.84,3,0.0,17.3148
CA-2015-133424,2015-03-30,2015-04-04,Standard Class,Dl-13600,OFF-ST-10002957,5,15.84,3,0.0,0.0
CA-2015-133424,2015-03-30,2015-04-04,Standard Class,Dl-13600,OFF-LA-10002312,5,44.4,3,0.0,22.2
CA-2018-105991,2018-05-05,2018-05-06,First Class,LH-17020,OFF-EN-10002600,111,21.24,9,0.2,7.434
CA-2018-105991,2018-05-05,2018-05-06,First Class,LH-17020,OFF-BI-10003274,111,9.552,8,0.7,-7.3232
CA-2018-105991,2018-05-05,2018-05-06,First Class,LH-17020,FUR-BO-10004467,111,89.991,3,0.7,-152.9847
US-2018-136784,2018-04-30,2018-05-05,Standard Class,AD-10180,OFF-PA-10000675,9,163.96,4,0.0,80.3404
CA-2015-146283,2015-09-08,2015-09-15,Standard Class,KT-16465,OFF-PA-10002259,13,17.904,2,0.2,6.2664
CA-2015-146283,2015-09-08,2015-09-15,Standard Class,KT-16465,FUR-CH-10004287,13,966.7,5,0.3,-13.81
CA-2015-146283,2015-09-08,2015-09-15,Standard Class,KT-16465,OFF-PA-10000482,13,182.112,6,0.2,61.4628
CA-2018-151218,2018-06-20,2018-06-23,First Class,PJ-19015,OFF-ST-10004835,107,4.464,1,0.2,0.3348
CA-2016-111073,2016-12-26,2016-12-30,Standard Class,MC-18100,FUR-TA-10004086,67,51.588,1,0.4,-15.4764
CA-2018-144883,2018-08-15,2018-08-19,Standard Class,BO-11350,OFF-LA-10000305,503,50.4,8,0.0,23.184
CA-2018-142174,2018-03-04,2018-03-09,Standard Class,DP-13000,OFF-PA-10000806,13,89.568,2,0.2,32.4684
CA-2018-108791,2018-07-27,2018-07-31,Standard Class,TM-21490,FUR-FU-10004018,205,14.89,1,0.0,4.0203
CA-2018-108791,2018-07-27,2018-07-31,Standard Class,TM-21490,TEC-PH-10002660,205,543.92,8,0.0,135.98
CA-2017-106656,2017-09-23,2017-09-26,First Class,DV-13045,OFF-EN-10001509,74,4.08,2,0.0,1.9176
CA-2017-106656,2017-09-23,2017-09-26,First Class,DV-13045,OFF-LA-10003148,74,18.9,3,0.0,8.694
CA-2017-113831,2017-05-30,2017-06-03,Standard Class,AH-10690,FUR-TA-10002645,25,2275.5,10,0.0,386.835
CA-2017-113831,2017-05-30,2017-06-03,Standard Class,AH-10690,TEC-AC-10003033,25,1979.7,6,0.0,653.301
CA-2017-113831,2017-05-30,2017-06-03,Standard Class,AH-10690,OFF-LA-10001297,25,62.1,6,0.0,29.808
US-2015-139500,2015-11-16,2015-11-20,Standard Class,AB-10165,FUR-CH-10002017,54,37.296,2,0.3,-1.0656
US-2015-166310,2015-09-21,2015-09-23,First Class,JS-15940,FUR-FU-10001546,185,8.544,2,0.6,-7.476
US-2017-168410,2017-02-21,2017-02-26,Standard Class,BV-11245,FUR-FU-10000629,163,68.95,5,0.0,28.959
US-2017-168410,2017-02-21,2017-02-26,Standard Class,BV-11245,OFF-ST-10000036,163,296.37,3,0.0,80.0199
US-2017-168410,2017-02-21,2017-02-26,Standard Class,BV-11245,TEC-PH-10002583,163,39.98,2,0.0,1.999
CA-2018-131254,2018-11-19,2018-11-21,First Class,NC-18415,FUR-CH-10003774,13,191.058,3,0.3,-46.3998
CA-2018-131254,2018-11-19,2018-11-21,First Class,NC-18415,OFF-AR-10003876,13,13.04,5,0.2,3.912
CA-2018-131254,2018-11-19,2018-11-21,First Class,NC-18415,OFF-BI-10003527,13,1525.188,6,0.8,-2287.782
CA-2017-123414,2017-08-21,2017-08-27,Standard Class,SU-20665,OFF-LA-10004559,228,9.216,4,0.2,3.3408
CA-2017-123414,2017-08-21,2017-08-27,Standard Class,SU-20665,OFF-SU-10002573,228,28.048,2,0.2,3.506
CA-2018-137876,2018-04-30,2018-05-05,Standard Class,DJ-13510,FUR-FU-10000222,9,64.96,2,0.0,21.4368
CA-2018-137876,2018-04-30,2018-05-05,Standard Class,DJ-13510,OFF-EN-10001219,9,30.56,4,0.0,14.9744
CA-2017-154060,2017-05-02,2017-05-08,Standard Class,DL-12865,FUR-CH-10002304,281,187.056,9,0.2,11.691
US-2018-162558,2018-10-02,2018-10-05,First Class,Dp-13240,FUR-FU-10002364,338,11.808,2,0.2,1.3284
US-2018-162558,2018-10-02,2018-10-05,First Class,Dp-13240,FUR-FU-10004864,338,9.656,1,0.2,1.5691
US-2018-162558,2018-10-02,2018-10-05,First Class,Dp-13240,OFF-PA-10003172,338,20.736,4,0.2,7.2576
US-2018-162558,2018-10-02,2018-10-05,First Class,Dp-13240,OFF-BI-10000977,338,27.36,3,0.7,-21.888
US-2018-162558,2018-10-02,2018-10-05,First Class,Dp-13240,FUR-TA-10000198,338,2314.116,7,0.4,-1002.7836
US-2018-162558,2018-10-02,2018-10-05,First Class,Dp-13240,OFF-BI-10003984,338,34.236,4,0.7,-26.2476
US-2018-162558,2018-10-02,2018-10-05,First Class,Dp-13240,FUR-FU-10003691,338,19.76,2,0.2,5.928
CA-2018-134439,2018-09-18,2018-09-23,Second Class,TM-21010,OFF-PA-10004082,504,15.96,2,0.0,7.98
CA-2016-119508,2016-12-04,2016-12-09,Standard Class,TZ-21580,OFF-AR-10003723,441,16.9,5,0.0,6.253
CA-2016-119508,2016-12-04,2016-12-09,Standard Class,TZ-21580,FUR-FU-10004270,441,25.08,6,0.0,9.0288
CA-2016-152681,2016-01-17,2016-01-22,Standard Class,SC-20260,OFF-AR-10003183,112,6.68,2,0.0,2.004
CA-2015-130813,2015-01-06,2015-01-08,Second Class,LS-17230,OFF-PA-10002005,2,19.44,3,0.0,9.3312
CA-2016-120320,2016-03-05,2016-03-09,Standard Class,MV-18190,TEC-PH-10000149,13,31.92,2,0.2,2.394
CA-2017-111941,2017-12-25,2017-12-28,Second Class,BD-11620,OFF-BI-10001524,21,33.568,2,0.2,11.7488
CA-2017-123120,2017-09-04,2017-09-08,Standard Class,CV-12295,FUR-FU-10004748,21,63.94,1,0.0,24.9366
CA-2017-123120,2017-09-04,2017-09-08,Standard Class,CV-12295,OFF-BI-10001460,21,60.6,5,0.2,20.4525
CA-2017-123120,2017-09-04,2017-09-08,Standard Class,CV-12295,OFF-SU-10002503,21,22.72,4,0.0,6.5888
CA-2015-103331,2015-08-26,2015-09-01,Standard Class,KB-16315,FUR-FU-10001731,259,10.68,4,0.0,4.0584
CA-2015-103331,2015-08-26,2015-09-01,Standard Class,KB-16315,OFF-PA-10002160,259,17.34,3,0.0,8.4966
CA-2015-103331,2015-08-26,2015-09-01,Standard Class,KB-16315,OFF-PA-10002659,259,3.38,1,0.0,1.5548
CA-2016-169278,2016-05-21,2016-05-25,Standard Class,ME-18010,OFF-BI-10001636,5,26.976,4,0.2,8.7672
CA-2018-111577,2018-10-16,2018-10-21,Standard Class,AJ-10780,OFF-PA-10000062,49,307.776,7,0.2,111.5688
CA-2016-146486,2016-11-09,2016-11-14,Second Class,DV-13465,OFF-ST-10002554,163,244.55,5,0.0,4.891
CA-2016-146486,2016-11-09,2016-11-14,Second Class,DV-13465,OFF-EN-10001509,163,12.24,6,0.0,5.7528
CA-2016-146486,2016-11-09,2016-11-14,Second Class,DV-13465,TEC-AC-10002018,163,13.98,2,0.0,6.0114
CA-2016-146486,2016-11-09,2016-11-14,Second Class,DV-13465,TEC-AC-10002637,163,899.95,5,0.0,53.997
US-2015-168501,2015-11-21,2015-11-27,Standard Class,JK-15325,OFF-EN-10001509,63,1.632,1,0.2,0.5508
US-2015-168501,2015-11-21,2015-11-27,Standard Class,JK-15325,TEC-PH-10004922,63,267.96,5,0.2,16.7475
CA-2016-112053,2016-10-11,2016-10-13,Second Class,SH-20395,TEC-AC-10002550,126,31.95,1,0.0,2.2365
CA-2018-108539,2018-03-21,2018-03-23,Second Class,SC-20725,OFF-ST-10003208,2,725.84,4,0.0,210.4936
CA-2018-108539,2018-03-21,2018-03-23,Second Class,SC-20725,OFF-BI-10003981,2,10.896,3,0.2,3.9498
CA-2018-108539,2018-03-21,2018-03-23,Second Class,SC-20725,OFF-BI-10001031,2,8.544,2,0.2,2.8836
CA-2016-149811,2016-01-04,2016-01-10,Standard Class,CS-12250,OFF-BI-10003676,505,32.34,3,0.0,15.5232
CA-2016-149811,2016-01-04,2016-01-10,Standard Class,CS-12250,OFF-PA-10004082,505,39.9,5,0.0,19.95
US-2018-103814,2018-12-09,2018-12-16,Standard Class,LH-16900,OFF-PA-10001019,122,143.856,9,0.2,48.5514
CA-2017-123932,2017-09-06,2017-09-12,Standard Class,YC-21895,OFF-PA-10004665,63,41.92,4,0.2,15.196
CA-2017-123932,2017-09-06,2017-09-12,Standard Class,YC-21895,TEC-PH-10002447,63,329.584,2,0.2,37.0782
US-2017-101616,2017-09-03,2017-09-06,First Class,CY-12745,OFF-BI-10000014,55,87.28,8,0.0,41.0216
CA-2015-113768,2015-05-13,2015-05-19,Standard Class,AH-10030,FUR-CH-10002439,2,279.456,6,0.2,20.9592
CA-2015-113768,2015-05-13,2015-05-19,Standard Class,AH-10030,OFF-PA-10003063,2,8.0,2,0.0,3.84
CA-2017-138037,2017-09-29,2017-10-03,Standard Class,AR-10540,OFF-BI-10002982,9,27.24,5,0.2,9.534
CA-2015-150490,2015-08-05,2015-08-11,Standard Class,SS-20590,TEC-AC-10004510,9,16.36,1,0.0,1.636
CA-2015-150490,2015-08-05,2015-08-11,Standard Class,SS-20590,OFF-ST-10000321,9,15.78,2,0.0,0.6312
CA-2015-150490,2015-08-05,2015-08-11,Standard Class,SS-20590,OFF-AR-10004602,9,45.98,2,0.0,12.8744
US-2018-126060,2018-04-14,2018-04-18,Standard Class,DW-13585,FUR-BO-10003433,280,198.272,8,0.2,-32.2192
CA-2018-100951,2018-06-09,2018-06-10,First Class,NC-18625,OFF-ST-10001496,63,720.76,5,0.2,54.057
CA-2017-122017,2017-12-29,2018-01-02,Standard Class,CD-11920,FUR-FU-10000672,450,70.56,6,0.0,23.9904
CA-2017-122017,2017-12-29,2018-01-02,Standard Class,CD-11920,OFF-AP-10001293,450,81.96,2,0.0,22.9488
CA-2015-123477,2015-01-18,2015-01-21,Second Class,DW-13195,OFF-AP-10000692,303,64.864,4,0.2,6.4864
CA-2017-107790,2017-11-20,2017-11-24,Standard Class,EH-13990,TEC-PH-10004539,13,151.192,1,0.2,13.2293
CA-2018-158071,2018-06-10,2018-06-15,Standard Class,BD-11320,TEC-PH-10002923,5,88.776,3,0.2,7.7679
CA-2018-158071,2018-06-10,2018-06-15,Standard Class,BD-11320,OFF-LA-10004689,5,11.56,4,0.0,5.4332
CA-2018-158071,2018-06-10,2018-06-15,Standard Class,BD-11320,OFF-ST-10001228,5,15.58,1,0.0,3.895
CA-2018-147403,2018-09-10,2018-09-13,First Class,KH-16630,OFF-PA-10003302,61,85.056,3,0.2,28.7064
US-2018-136721,2018-04-08,2018-04-12,Standard Class,NH-18610,FUR-FU-10004665,506,273.96,2,0.0,71.2296
US-2018-136721,2018-04-08,2018-04-12,Standard Class,NH-18610,FUR-FU-10004188,506,306.9,3,0.0,79.794
CA-2016-118738,2016-10-24,2016-10-30,Standard Class,AG-10495,OFF-PA-10003177,13,15.552,3,0.2,5.4432
CA-2016-118738,2016-10-24,2016-10-30,Standard Class,AG-10495,FUR-TA-10002607,13,347.361,7,0.3,-69.4722
CA-2016-118738,2016-10-24,2016-10-30,Standard Class,AG-10495,OFF-PA-10001166,13,10.368,2,0.2,3.6288
CA-2018-134152,2018-05-27,2018-05-31,Standard Class,RP-19855,TEC-AC-10004510,5,98.16,6,0.0,9.816
CA-2018-134152,2018-05-27,2018-05-31,Standard Class,RP-19855,OFF-AR-10004062,5,31.44,3,0.0,7.86
CA-2015-125542,2015-12-05,2015-12-07,First Class,NB-18655,OFF-EN-10000056,11,348.488,7,0.2,117.6147
CA-2015-125542,2015-12-05,2015-12-07,First Class,NB-18655,OFF-ST-10001469,11,172.736,4,0.2,-30.2288
CA-2017-136021,2017-08-14,2017-08-18,Standard Class,JM-15580,OFF-PA-10000551,2,15.54,3,0.0,7.6146
CA-2017-136021,2017-08-14,2017-08-18,Standard Class,JM-15580,TEC-MA-10000423,2,105.552,6,0.2,35.6238
CA-2017-149195,2017-09-05,2017-09-07,Second Class,DM-13525,OFF-PA-10001870,13,25.92,5,0.2,9.072
CA-2017-149195,2017-09-05,2017-09-07,Second Class,DM-13525,OFF-FA-10001843,13,15.808,8,0.2,5.3352
CA-2017-149195,2017-09-05,2017-09-07,Second Class,DM-13525,OFF-PA-10002036,13,10.368,2,0.2,3.7584
CA-2018-161410,2018-06-26,2018-07-03,Standard Class,CC-12220,TEC-PH-10001760,11,358.2,3,0.4,41.79
CA-2018-161410,2018-06-26,2018-07-03,Standard Class,CC-12220,TEC-PH-10000673,11,545.916,14,0.4,72.7888
CA-2018-152786,2018-03-12,2018-03-17,Standard Class,GA-14725,OFF-BI-10000829,507,40.41,9,0.0,18.5886
CA-2018-164707,2018-02-18,2018-02-21,Second Class,CV-12805,TEC-PH-10001924,2,167.976,3,0.2,10.4985
CA-2018-164707,2018-02-18,2018-02-21,Second Class,CV-12805,TEC-AC-10004864,2,109.53,3,0.0,47.0979
CA-2018-164707,2018-02-18,2018-02-21,Second Class,CV-12805,OFF-LA-10004345,2,9.82,2,0.0,4.8118
CA-2018-163874,2018-11-10,2018-11-12,Second Class,NC-18535,OFF-BI-10000088,5,26.352,3,0.2,9.5526
US-2015-123183,2015-11-19,2015-11-25,Standard Class,GR-14560,OFF-LA-10002787,41,22.5,6,0.0,10.8
US-2015-123183,2015-11-19,2015-11-25,Standard Class,GR-14560,OFF-LA-10001569,41,9.96,2,0.0,4.5816
US-2015-123183,2015-11-19,2015-11-25,Standard Class,GR-14560,OFF-BI-10002429,41,213.08,7,0.0,102.2784
US-2015-123183,2015-11-19,2015-11-25,Standard Class,GR-14560,FUR-BO-10000362,41,1025.88,6,0.0,235.9524
CA-2015-104829,2015-11-18,2015-11-21,Second Class,JG-15805,OFF-PA-10003016,241,21.98,7,0.0,9.891
US-2017-147340,2017-09-24,2017-09-24,Same Day,EB-13750,FUR-FU-10002501,9,63.2,5,0.0,23.384
CA-2017-145492,2017-11-20,2017-11-27,Standard Class,MC-17605,OFF-AP-10003622,2,39.0,12,0.0,11.31
CA-2017-163202,2017-09-27,2017-10-02,Standard Class,BM-11650,OFF-BI-10002764,376,2.907,3,0.7,-2.0349
CA-2017-117681,2017-04-09,2017-04-14,Standard Class,HF-14995,FUR-BO-10001798,2,556.665,5,0.15,6.549
CA-2018-132262,2018-09-21,2018-09-23,First Class,ML-18265,TEC-AC-10000158,5,71.98,2,0.0,15.1158
CA-2018-132262,2018-09-21,2018-09-23,First Class,ML-18265,TEC-AC-10000303,5,79.98,2,0.0,26.3934
CA-2018-123043,2018-08-24,2018-08-29,Standard Class,AH-10195,OFF-BI-10003910,21,24.672,4,0.2,7.71
CA-2018-123043,2018-08-24,2018-08-29,Standard Class,AH-10195,OFF-BI-10000138,21,3.744,1,0.2,1.3104
US-2017-143280,2017-02-22,2017-02-26,Standard Class,TZ-21580,TEC-PH-10002398,2,445.96,5,0.2,55.745
US-2017-143280,2017-02-22,2017-02-26,Standard Class,TZ-21580,TEC-AC-10003399,2,36.24,1,0.0,15.2208
US-2017-143280,2017-02-22,2017-02-26,Standard Class,TZ-21580,OFF-FA-10000992,2,10.65,3,0.0,5.0055
CA-2018-108854,2018-12-08,2018-12-14,Standard Class,DM-13345,OFF-PA-10003022,9,87.92,4,0.0,40.4432
CA-2018-108854,2018-12-08,2018-12-14,Standard Class,DM-13345,OFF-BI-10002854,9,22.424,1,0.2,8.409
CA-2018-108854,2018-12-08,2018-12-14,Standard Class,DM-13345,OFF-BI-10001670,9,90.48,3,0.2,33.93
CA-2018-108854,2018-12-08,2018-12-14,Standard Class,DM-13345,OFF-ST-10001837,9,42.76,1,0.0,11.1176
CA-2018-166856,2018-09-18,2018-09-22,Standard Class,TS-21505,OFF-BI-10002012,508,10.08,7,0.2,3.528
CA-2018-166856,2018-09-18,2018-09-22,Standard Class,TS-21505,TEC-AC-10004992,508,101.34,3,0.0,8.1072
CA-2017-153157,2017-09-11,2017-09-14,First Class,TB-21625,TEC-PH-10003171,450,224.75,5,0.0,62.93
US-2018-125647,2018-09-23,2018-09-28,Standard Class,LC-16870,OFF-AP-10000390,23,73.176,6,0.8,-197.5752
US-2018-125647,2018-09-23,2018-09-28,Standard Class,LC-16870,OFF-PA-10004888,23,20.736,4,0.2,7.2576
US-2018-125647,2018-09-23,2018-09-28,Standard Class,LC-16870,TEC-PH-10004188,23,39.984,2,0.2,-8.9964
CA-2015-132542,2015-10-06,2015-10-08,Second Class,AM-10360,OFF-BI-10004099,173,15.36,2,0.0,7.68
CA-2016-110877,2016-10-23,2016-10-26,First Class,JE-15715,OFF-PA-10004621,13,36.288,7,0.2,12.7008
CA-2016-110877,2016-10-23,2016-10-26,First Class,JE-15715,TEC-PH-10002103,13,150.384,2,0.2,15.0384
US-2017-151827,2017-03-31,2017-04-02,Second Class,CS-11950,TEC-PH-10002789,11,280.782,3,0.4,-60.8361
US-2017-151827,2017-03-31,2017-04-02,Second Class,CS-11950,TEC-AC-10003289,11,31.984,2,0.2,1.1994
US-2017-163258,2017-12-29,2018-01-02,Standard Class,PF-19225,OFF-BI-10000138,2,11.232,3,0.2,3.9312
CA-2018-103009,2018-11-03,2018-11-05,Second Class,PJ-18835,OFF-PA-10001215,110,26.4,5,0.0,11.88
US-2018-120649,2018-01-20,2018-01-26,Standard Class,JF-15490,OFF-AR-10001545,478,3.52,2,0.0,1.0208
CA-2017-153598,2017-12-03,2017-12-06,First Class,NM-18520,TEC-AC-10003870,2,1649.95,5,0.0,659.98
CA-2017-153598,2017-12-03,2017-12-06,First Class,NM-18520,FUR-FU-10001085,2,111.9,6,0.0,51.474
US-2017-108497,2017-06-14,2017-06-14,Same Day,MH-17290,FUR-BO-10004218,2,599.165,5,0.15,35.245
CA-2017-113096,2017-09-02,2017-09-04,First Class,SZ-20035,OFF-ST-10003455,9,46.53,3,0.0,12.0978
CA-2015-136861,2015-09-05,2015-09-07,First Class,PR-18880,FUR-FU-10001967,89,31.984,2,0.2,1.999
CA-2018-117422,2018-10-21,2018-10-25,Standard Class,FC-14245,OFF-AP-10000938,319,161.568,2,0.2,16.1568
CA-2018-117422,2018-10-21,2018-10-25,Standard Class,FC-14245,OFF-PA-10002195,319,4.064,1,0.2,1.3716
CA-2018-117422,2018-10-21,2018-10-25,Standard Class,FC-14245,OFF-BI-10002799,319,6.216,4,0.7,-4.9728
CA-2018-129707,2018-04-25,2018-04-29,Standard Class,LH-16750,OFF-AR-10000246,496,8.896,4,0.2,0.6672
CA-2016-160171,2016-10-19,2016-10-24,Standard Class,RM-19675,OFF-AP-10000275,2,1640.7,5,0.0,459.396
CA-2016-160171,2016-10-19,2016-10-24,Standard Class,RM-19675,TEC-AC-10000892,2,270.0,3,0.0,97.2
CA-2015-103317,2015-07-05,2015-07-08,First Class,DM-13525,FUR-FU-10001591,160,19.52,2,0.2,5.368
CA-2015-103317,2015-07-05,2015-07-08,First Class,DM-13525,OFF-BI-10001787,160,9.81,5,0.7,-6.867
CA-2015-103317,2015-07-05,2015-07-08,First Class,DM-13525,FUR-FU-10003192,160,213.216,3,0.2,15.9912
CA-2017-167115,2017-04-04,2017-04-09,Standard Class,EH-14185,OFF-BI-10004600,21,588.784,2,0.2,183.995
US-2018-153633,2018-11-13,2018-11-18,Second Class,TC-21295,OFF-AR-10002335,509,2.064,1,0.2,0.1548
CA-2018-155929,2018-09-09,2018-09-13,Standard Class,AI-10855,OFF-PA-10000859,250,6.368,2,0.2,2.388
CA-2016-148712,2016-04-17,2016-04-23,Standard Class,JM-15535,TEC-AC-10003198,21,99.6,1,0.0,36.852
CA-2016-148712,2016-04-17,2016-04-23,Standard Class,JM-15535,OFF-BI-10001900,21,62.296,13,0.2,21.0249
CA-2016-148712,2016-04-17,2016-04-23,Standard Class,JM-15535,OFF-AR-10000614,21,10.71,3,0.0,2.7846
CA-2017-128307,2017-07-25,2017-07-29,Standard Class,BE-11335,OFF-EN-10003040,13,20.936,1,0.2,7.0659
US-2017-127425,2017-08-26,2017-08-31,Standard Class,DR-12880,TEC-PH-10003442,21,33.0,6,0.0,8.25
US-2017-127425,2017-08-26,2017-08-31,Standard Class,DR-12880,TEC-AC-10002800,21,249.95,5,0.0,87.4825
US-2015-119081,2015-09-12,2015-09-19,Standard Class,TA-21385,OFF-SU-10000157,284,357.93,3,0.0,7.1586
US-2015-119081,2015-09-12,2015-09-19,Standard Class,TA-21385,TEC-AC-10001542,284,57.4,5,0.0,10.906
US-2015-119081,2015-09-12,2015-09-19,Standard Class,TA-21385,OFF-BI-10004519,284,331.96,2,0.0,149.382
US-2015-119081,2015-09-12,2015-09-19,Standard Class,TA-21385,FUR-FU-10003464,284,40.56,2,0.0,12.9792
CA-2017-140613,2017-07-22,2017-07-29,Standard Class,KN-16705,OFF-SU-10004261,357,86.2,5,0.0,24.998
US-2018-108700,2018-05-19,2018-05-23,Standard Class,PJ-18835,OFF-PA-10004733,203,38.016,6,0.2,13.7808
CA-2018-160962,2018-04-28,2018-05-02,Standard Class,MC-17605,OFF-ST-10001325,11,8.384,1,0.2,0.7336
CA-2018-160962,2018-04-28,2018-05-02,Standard Class,MC-17605,OFF-AR-10003056,11,6.848,2,0.2,0.7704
CA-2018-130631,2018-12-29,2019-01-02,Standard Class,BS-11755,OFF-FA-10000089,174,19.6,5,0.0,9.604
CA-2018-130631,2018-12-29,2019-01-02,Standard Class,BS-11755,FUR-FU-10004093,174,68.46,2,0.0,20.538
CA-2018-116680,2018-09-04,2018-09-06,Second Class,PK-19075,OFF-BI-10004022,9,13.344,6,0.2,4.3368
CA-2018-116680,2018-09-04,2018-09-06,Second Class,PK-19075,FUR-TA-10001771,9,1478.272,8,0.2,92.392
US-2015-107405,2015-03-21,2015-03-25,Standard Class,TS-21205,OFF-ST-10002301,171,16.272,1,0.2,-3.8646
CA-2018-101574,2018-09-28,2018-10-04,Standard Class,BD-11725,FUR-FU-10001706,2,9.24,3,0.0,4.4352
CA-2015-146591,2015-01-19,2015-01-20,First Class,TS-21340,OFF-BI-10003676,49,32.34,10,0.7,-23.716
CA-2015-146591,2015-01-19,2015-01-20,First Class,TS-21340,OFF-PA-10000659,49,56.064,4,0.2,19.6224
CA-2015-146591,2015-01-19,2015-01-20,First Class,TS-21340,OFF-EN-10002504,49,108.72,5,0.2,36.693
CA-2015-146591,2015-01-19,2015-01-20,First Class,TS-21340,FUR-BO-10001972,49,181.47,5,0.7,-320.597
CA-2015-107706,2015-02-14,2015-02-19,Second Class,ST-20530,OFF-PA-10000466,13,16.176,3,0.2,6.066
CA-2017-122448,2017-06-09,2017-06-14,Standard Class,DB-13210,FUR-CH-10002774,9,122.352,3,0.2,13.7646
CA-2015-132451,2015-09-26,2015-09-27,First Class,KF-16285,FUR-CH-10000454,74,585.552,3,0.2,73.194
CA-2015-132451,2015-09-26,2015-09-27,First Class,KF-16285,OFF-PA-10004888,74,19.44,3,0.0,9.3312
CA-2017-158547,2017-05-30,2017-06-04,Standard Class,JM-16195,OFF-AP-10003842,59,123.92,5,0.2,9.294
CA-2018-116946,2018-12-19,2018-12-23,Standard Class,TS-21505,FUR-FU-10000320,129,13.36,5,0.2,4.008
CA-2018-116946,2018-12-19,2018-12-23,Standard Class,TS-21505,OFF-ST-10002554,129,78.256,2,0.2,-17.6076
CA-2018-116946,2018-12-19,2018-12-23,Standard Class,TS-21505,FUR-BO-10000468,129,102.018,7,0.7,-183.6324
CA-2018-121741,2018-12-26,2018-12-26,Same Day,YC-21895,OFF-ST-10004459,10,750.68,2,0.0,37.534
CA-2018-169691,2018-06-15,2018-06-18,First Class,Dp-13240,OFF-LA-10002312,405,44.4,3,0.0,22.2
CA-2018-169691,2018-06-15,2018-06-18,First Class,Dp-13240,OFF-ST-10001291,405,84.55,5,0.0,22.8285
CA-2018-169691,2018-06-15,2018-06-18,First Class,Dp-13240,OFF-PA-10003022,405,17.94,3,0.0,8.7906
CA-2017-121356,2017-11-20,2017-11-24,Standard Class,SJ-20500,OFF-BI-10002133,259,128.4,3,0.0,62.916
CA-2015-101770,2015-03-31,2015-04-04,Standard Class,KB-16240,OFF-BI-10001097,107,1.869,1,0.7,-1.3083
CA-2018-105487,2018-10-08,2018-10-14,Standard Class,CS-12250,TEC-PH-10001336,74,103.192,1,0.2,11.6091
CA-2018-105487,2018-10-08,2018-10-14,Standard Class,CS-12250,TEC-AC-10002305,74,36.0,2,0.0,6.48
CA-2018-105487,2018-10-08,2018-10-14,Standard Class,CS-12250,TEC-AC-10003610,74,239.96,4,0.0,115.1808
CA-2018-105487,2018-10-08,2018-10-14,Standard Class,CS-12250,OFF-ST-10002301,74,40.68,2,0.0,0.4068
CA-2018-148999,2018-01-30,2018-02-04,Standard Class,EB-13870,FUR-CH-10002044,107,419.136,4,0.2,-68.1096
CA-2015-107573,2015-12-12,2015-12-17,Standard Class,PB-19150,OFF-EN-10001099,107,23.472,3,0.2,7.6284
CA-2016-156608,2016-10-24,2016-10-29,Standard Class,MT-18070,OFF-BI-10004140,53,3.592,4,0.8,-6.286
